# MIST version number  = 1.2     
# MESA revision number =     7503
# photometric system   = UBV(RI)c, 2MASS, Kepler, Hipparcos, Gaia (Vega)                 
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2492  1.19306E-04    -2.20     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     1
# extinction:   Av, Rv =  0.000 3.100
# --------------------------------------------------------------------------------------
# number of EEPs, cols =   556   37
#   1                               2                               3                               4                               5                               6                               7                               8                               9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21                  22                  23                  24                  25                  26                  27                  28                  29                  30                  31                  32                  33                  34                  35                  36                  37
# EEP                isochrone_age_yr                    initial_mass                       star_mass                        log_Teff                           log_R                           log_g                           log_L                     [Fe/H]_init              [Fe/H]           Bessell_U           Bessell_B           Bessell_V           Bessell_R           Bessell_I             2MASS_J             2MASS_H            2MASS_Ks           Kepler_Kp          Kepler_D51        Hipparcos_Hp             Tycho_B             Tycho_V       Gaia_G_DR2Rev      Gaia_BP_DR2Rev      Gaia_RP_DR2Rev          Gaia_G_MAW        Gaia_BP_MAWb        Gaia_BP_MAWf         Gaia_RP_MAW                TESS         Gaia_G_EDR3        Gaia_BP_EDR3        Gaia_RP_EDR3     Gemini_NIRI_BrG    WIYN_NESSI_NB832               phase
  740         1.0079181246047623E+001         8.2127476174942327E-001         7.8986388029286669E-001         3.7630095461780000E+000         1.0600940251327413E+000         2.2038670233599320E+000         2.1268719306132531E+000        -2.2000000000000002E+000           -2.298863           -0.060796            0.020245           -0.461693           -0.792127           -1.141950           -1.597770           -1.954561           -1.991787           -0.655181           -0.331858           -0.371808            0.076837           -0.395298           -0.605139           -0.322441           -1.057318           -0.610830           -0.322645           -0.306040           -1.058403           -1.048558           -0.606438           -0.322109           -1.063842           -2.026840           -1.213983            4.000000
  741         1.0079181246047623E+001         8.2127917800613748E-001         7.8984774711719385E-001         3.7608554201531481E+000         1.0686252328346229E+000         2.1867956883051778E+000         2.1353178419176086E+000        -2.2000000000000002E+000           -2.298862           -0.070399            0.009557           -0.478715           -0.813480           -1.166805           -1.628453           -1.990471           -2.028366           -0.674839           -0.347218           -0.388126            0.067395           -0.411502           -0.624526           -0.338043           -1.081352           -0.630200           -0.338250           -0.321410           -1.082457           -1.072662           -0.625803           -0.337713           -1.087956           -2.063725           -1.239649            4.000000
  742         1.0079181246047623E+001         8.2128350016558460E-001         7.8983140194873802E-001         3.7587118635955266E+000         1.0771886619158830E+000         2.1696598617049618E+000         2.1438704738496415E+000        -2.2000000000000002E+000           -2.298861           -0.079711           -0.001125           -0.495924           -0.835100           -1.191888           -1.659347           -2.026555           -2.065139           -0.694715           -0.362737           -0.404606            0.058031           -0.427878           -0.644109           -0.353784           -1.105616           -0.649769           -0.353998           -0.336915           -1.106740           -1.096997           -0.645364           -0.353460           -1.112299           -2.100797           -1.265540            4.000000
  743         1.0079181246047623E+001         8.2128785304363916E-001         7.8981430926085272E-001         3.7565837044596577E+000         1.0857482659680415E+000         2.1525313066624032E+000         2.1524770454104849E+000        -2.2000000000000002E+000           -2.298860           -0.088602           -0.011649           -0.513198           -0.856851           -1.217058           -1.690302           -2.062646           -2.101938           -0.714686           -0.378294           -0.421129            0.048859           -0.444305           -0.663764           -0.369541           -1.129972           -0.669412           -0.369770           -0.352435           -1.131115           -1.121424           -0.664998           -0.369229           -1.136734           -2.137885           -1.291516            4.000000
  744         1.0079181246047623E+001         8.2129228553760725E-001         7.8979615214293553E-001         3.7544644231889954E+000         1.0943001148988505E+000         2.1354176650430818E+000         2.1611036181894541E+000        -2.2000000000000002E+000           -2.298858           -0.096929           -0.021960           -0.530439           -0.878651           -1.242247           -1.721262           -2.098704           -2.138726           -0.734665           -0.393788           -0.437593            0.040011           -0.460684           -0.683407           -0.385213           -1.154347           -0.689046           -0.385460           -0.367865           -1.155509           -1.145872           -0.684619           -0.384917           -1.161187           -2.174954           -1.317509            4.000000
  745         1.0079181246047623E+001         8.2129679737429884E-001         7.8977687457059620E-001         3.7523665278841514E+000         1.1028265742399777E+000         2.1183541493113029E+000         2.1697649556523340E+000        -2.2000000000000002E+000           -2.298857           -0.104775           -0.032159           -0.547715           -0.900534           -1.267470           -1.752213           -2.134676           -2.175448           -0.754705           -0.409294           -0.454069            0.031379           -0.477085           -0.703093           -0.400871           -1.178763           -0.708727           -0.401145           -0.383281           -1.179945           -1.170361           -0.704285           -0.400598           -1.185680           -2.211948           -1.343530            4.000000
  746         1.0079181246047623E+001         8.2130132693701574E-001         7.8975678420694506E-001         3.7502750890117809E+000         1.1113506157074773E+000         2.1012949844723257E+000         2.1784472830978490E+000        -2.2000000000000002E+000           -2.298856           -0.111992           -0.042097           -0.564960           -0.922468           -1.292721           -1.783185           -2.170630           -2.212178           -0.774763           -0.424737           -0.470487            0.023094           -0.493437           -0.722778           -0.416439           -1.203206           -0.728414           -0.416747           -0.398603           -1.204409           -1.194880           -0.723952           -0.416196           -1.210201           -2.248941           -1.369579            4.000000
  747         1.0079181246047623E+001         8.2130583957071601E-001         7.8973604527945351E-001         3.7481931488845137E+000         1.1198696705619260E+000         2.0842454152817762E+000         2.1871576322976800E+000        -2.2000000000000002E+000           -2.298855           -0.118587           -0.051808           -0.582203           -0.944470           -1.318013           -1.814187           -2.206561           -2.248911           -0.794865           -0.440145           -0.486873            0.015121           -0.509769           -0.742493           -0.431945           -1.227693           -0.748135           -0.432295           -0.413859           -1.228916           -1.219443           -0.743649           -0.431737           -1.234764           -2.285928           -1.395667            4.000000
  748         1.0079181246047623E+001         8.2131029515323450E-001         7.8971468119712340E-001         3.7461195134191585E+000         1.1283840169248671E+000         2.0672048813533461E+000         2.1958917831621405E+000        -2.2000000000000002E+000           -2.298854           -0.124515           -0.061274           -0.599431           -0.966531           -1.343340           -1.845214           -2.242465           -2.285645           -0.815004           -0.455507           -0.503217            0.007482           -0.526070           -0.762233           -0.447376           -1.252217           -0.767888           -0.447775           -0.429037           -1.253461           -1.244045           -0.763373           -0.447211           -1.259365           -2.322909           -1.421790            4.000000
  749         1.0079181246047623E+001         8.2131460085314512E-001         7.8969329445718361E-001         3.7440458367297493E+000         1.1369106730536069E+000         2.0501397130364354E+000         2.2046503886619817E+000        -2.2000000000000002E+000           -2.298852           -0.129683           -0.070443           -0.616630           -0.988650           -1.368717           -1.876305           -2.278395           -2.322438           -0.835177           -0.470801           -0.519498            0.000236           -0.542320           -0.781999           -0.462705           -1.276790           -0.787674           -0.463164           -0.444111           -1.278054           -1.268698           -0.783124           -0.462592           -1.284013           -2.359942           -1.447963            4.000000
  750         1.0079181246047623E+001         8.2131875772821639E-001         7.8967183893967863E-001         3.7419758679924855E+000         1.1454380938517761E+000         2.0330729795703277E+000         2.2134253553092673E+000        -2.2000000000000002E+000           -2.298851           -0.134068           -0.079317           -0.633791           -1.010809           -1.394120           -1.907425           -2.314304           -2.359244           -0.855373           -0.486021           -0.535709           -0.006619           -0.558511           -0.801784           -0.477928           -1.301389           -0.807486           -0.478455           -0.459075           -1.302673           -1.293378           -0.802896           -0.477874           -1.308687           -2.396978           -1.474162            4.000000
  751         1.0079181246047623E+001         8.2132279346683668E-001         7.8965008171881124E-001         3.7399107943519416E+000         1.1539638332834503E+000         2.0160094369862067E+000         2.2222165396104394E+000        -2.2000000000000002E+000           -2.298849           -0.137956           -0.088014           -0.650984           -1.032963           -1.419584           -1.938579           -2.350189           -2.396054           -0.875627           -0.501264           -0.551918           -0.013227           -0.574720           -0.821620           -0.493114           -1.326030           -0.827354           -0.493720           -0.473999           -1.327336           -1.318112           -0.822719           -0.493129           -1.333406           -2.434016           -1.500445            4.000000
  752         1.0079181246047623E+001         8.2132673926054711E-001         7.8962776827108505E-001         3.7378514625796759E+000         1.1624794461798977E+000         1.9989658388492320E+000         2.2310104383142688E+000        -2.2000000000000002E+000           -2.298848           -0.141447           -0.096491           -0.668202           -1.055044           -1.445115           -1.969741           -2.386003           -2.432836           -0.895919           -0.516531           -0.568104           -0.019550           -0.590935           -0.841482           -0.508245           -1.350703           -0.847248           -0.508939           -0.488862           -1.352032           -1.342895           -0.842567           -0.508336           -1.358160           -2.471025           -1.526833            4.000000
  753         1.0079181246047623E+001         8.2133060902781363E-001         7.8960480504074082E-001         3.7357972590683213E+000         1.1709887038445956E+000         1.9819346002799971E+000         2.2398121395982482E+000        -2.2000000000000002E+000           -2.298846           -0.142830           -0.103316           -0.685202           -1.077164           -1.470954           -2.000979           -2.421518           -2.469629           -0.916205           -0.531369           -0.583838           -0.023860           -0.606792           -0.861260           -0.522804           -1.375637           -0.867065           -0.523592           -0.503103           -1.376987           -1.367946           -0.862330           -0.522976           -1.383179           -2.508079           -1.553559            4.000000
  754         1.0079181246047623E+001         8.2133434255574489E-001         7.8958174729918329E-001         3.7337464626548256E+000         1.1794949499044198E+000         1.9649093377525351E+000         2.2486214460639142E+000        -2.2000000000000002E+000           -2.298844           -0.143913           -0.110069           -0.702233           -1.099205           -1.496817           -2.032227           -2.457015           -2.506413           -0.936522           -0.546249           -0.599588           -0.027990           -0.622675           -0.881066           -0.537355           -1.400570           -0.886910           -0.538245           -0.517335           -1.401944           -1.393012           -0.882122           -0.537616           -1.408201           -2.545121           -1.580339            4.000000
  755         1.0079181246047623E+001         8.2133792450956444E-001         7.8955871039727166E-001         3.7316960951018840E+000         1.1880035613763498E+000         1.9478793404649126E+000         2.2574371987960071E+000        -2.2000000000000002E+000           -2.298842           -0.144669           -0.116729           -0.719274           -1.121160           -1.522692           -2.063489           -2.492517           -2.543208           -0.956854           -0.561145           -0.615333           -0.031893           -0.638563           -0.900887           -0.551879           -1.425493           -0.906767           -0.552881           -0.531540           -1.426891           -1.418082           -0.901925           -0.552236           -1.433215           -2.582169           -1.607159            4.000000
  756         1.0079181246047623E+001         8.2134144311975543E-001         7.8953488557757090E-001         3.7296544020843787E+000         1.1964969358710675E+000         1.9308793550657075E+000         2.2662571757154226E+000        -2.2000000000000002E+000           -2.298840           -0.145174           -0.123369           -0.736327           -1.143023           -1.548545           -2.094719           -2.527968           -2.579947           -0.977193           -0.576068           -0.631088           -0.035783           -0.654465           -0.920717           -0.566397           -1.450380           -0.926632           -0.567518           -0.545742           -1.451802           -1.443126           -0.921736           -0.566858           -1.458194           -2.619158           -1.633974            4.000000
  757         1.0079181246047623E+001         8.2134487639307596E-001         7.8951052055089266E-001         3.7276118467382489E+000         1.2049921363532237E+000         1.9138754006269498E+000         2.2750773552952159E+000        -2.2000000000000002E+000           -2.298838           -0.145329           -0.129916           -0.753349           -1.164777           -1.574364           -2.125939           -2.563423           -2.616686           -0.997507           -0.590961           -0.646808           -0.039599           -0.670333           -0.940525           -0.580859           -1.475219           -0.946475           -0.582111           -0.559939           -1.476667           -1.468136           -0.941525           -0.581431           -1.483128           -2.656142           -1.660775            4.000000
  758         1.0079181246047623E+001         8.2134821795196489E-001         7.8948586391798325E-001         3.7255699195081249E+000         1.2134909846415742E+000         1.8968640036519240E+000         2.2839073429514194E+000        -2.2000000000000002E+000           -2.298835           -0.145164           -0.136407           -0.770354           -1.186444           -1.600160           -2.157163           -2.598899           -2.653437           -1.017812           -0.605839           -0.662513           -0.043391           -0.686182           -0.960329           -0.595306           -1.500026           -0.966311           -0.596732           -0.574117           -1.501499           -1.493122           -0.961307           -0.596028           -1.508030           -2.693144           -1.687565            4.000000
  759         1.0079181246047623E+001         8.2135144999175436E-001         7.8946103892247255E-001         3.7235334273911009E+000         1.2219900481481429E+000         1.8798520775026666E+000         2.2927595014964623E+000        -2.2000000000000002E+000           -2.298833           -0.144748           -0.142905           -0.787373           -1.208053           -1.625941           -2.188395           -2.634399           -2.690198           -1.038134           -0.620749           -0.678241           -0.047168           -0.702049           -0.980157           -0.609792           -1.524816           -0.986169           -0.611364           -0.588301           -1.526315           -1.518101           -0.981111           -0.610641           -1.532917           -2.730165           -1.714384            4.000000
  760         1.0079181246047623E+001         8.2135456643875160E-001         7.8943622639022548E-001         3.7215020655962041E+000         1.2305041509477723E+000         1.8628100751217405E+000         2.3016622599161289E+000        -2.2000000000000002E+000           -2.298830           -0.144138           -0.149480           -0.804466           -1.229674           -1.651783           -2.219704           -2.669999           -2.727042           -1.058533           -0.635750           -0.694063           -0.051000           -0.717992           -1.000071           -0.624347           -1.549655           -1.006111           -0.626071           -0.602558           -1.551181           -1.543135           -1.001000           -0.625329           -1.557853           -2.767257           -1.741275            4.000000
  761         1.0079181246047623E+001         8.2135760532290369E-001         7.8941116920737131E-001         3.7194720152159455E+000         1.2390651919916529E+000         1.8456740569992125E+000         2.3106641404828574E+000        -2.2000000000000002E+000           -2.298826           -0.143392           -0.156218           -0.821731           -1.251423           -1.677819           -2.251222           -2.705847           -2.764128           -1.079116           -0.650911           -0.710093           -0.054966           -0.734107           -1.020177           -0.639068           -1.574662           -1.026244           -0.640950           -0.616984           -1.576214           -1.568342           -1.021081           -0.640189           -1.582955           -2.804570           -1.768318            4.000000
  762         1.0079181246047623E+001         8.2136060388685705E-001         7.8938546971046786E-001         3.7174579072329648E+000         1.2476888435421980E+000         1.8284124251141616E+000         2.3198550116520291E+000        -2.2000000000000002E+000           -2.298822           -0.142862           -0.163445           -0.839420           -1.273533           -1.704201           -2.283106           -2.742071           -2.801563           -1.100115           -0.666497           -0.726565           -0.059431           -0.750654           -1.040713           -0.654229           -1.600040           -1.046803           -0.656271           -0.631849           -1.601619           -1.593924           -1.041589           -0.655491           -1.608428           -2.842220           -1.795692            4.000000
  763         1.0079181246047623E+001         8.2136357284519146E-001         7.8935895139622303E-001         3.7154619336343950E+000         1.2563792789350816E+000         1.8110167249452291E+000         2.3292519880435139E+000        -2.2000000000000002E+000           -2.298817           -0.142600           -0.171209           -0.857570           -1.296048           -1.730961           -2.315389           -2.778706           -2.839374           -1.121566           -0.682545           -0.743521           -0.064496           -0.767671           -1.061714           -0.669872           -1.625827           -1.067826           -0.672079           -0.647202           -1.627431           -1.619915           -1.062563           -0.671279           -1.634308           -2.880239           -1.823427            4.000000
  764         1.0079181246047623E+001         8.2136651091280921E-001         7.8933171464725604E-001         3.7134846832692241E+000         1.2651517967733801E+000         1.7934564105817821E+000         2.3388880222594284E+000        -2.2000000000000002E+000           -2.298812           -0.142683           -0.179591           -0.876254           -1.319048           -1.758172           -2.348144           -2.815828           -2.877637           -1.143544           -0.699125           -0.761037           -0.070194           -0.785232           -1.083257           -0.686075           -1.652099           -1.089388           -0.688449           -0.663121           -1.653729           -1.646391           -1.084077           -0.687630           -1.660672           -2.918702           -1.851591            4.000000
  765         1.0079181246047623E+001         8.2136944594201688E-001         7.8930362717587588E-001         3.7115456089777457E+000         1.2740342389195618E+000         1.7756757009381019E+000         2.3488966093858776E+000        -2.2000000000000002E+000           -2.298806           -0.143632           -0.189060           -0.895852           -1.342886           -1.786140           -2.381624           -2.853649           -2.916553           -1.166400           -0.716635           -0.779503           -0.077016           -0.803726           -1.105697           -0.703241           -1.679174           -1.111845           -0.705784           -0.680011           -1.680829           -1.673665           -1.106487           -0.704945           -1.687834           -2.957808           -1.880475            4.000000
  766         1.0079181246047623E+001         8.2137240639595221E-001         7.8927445405540908E-001         3.7096679213396815E+000         1.2830484671253488E+000         1.7576307021501323E+000         2.3594143152451963E+000        -2.2000000000000002E+000           -2.298799           -0.146038           -0.200129           -0.916768           -1.367930           -1.815179           -2.416075           -2.892361           -2.956301           -1.190502           -0.735499           -0.799336           -0.085497           -0.823568           -1.129406           -0.721801           -1.707375           -1.135568           -0.724511           -0.698303           -1.709053           -1.702058           -1.130166           -0.723654           -1.716118           -2.997736           -1.910383            4.000000
  767         1.0079181246047623E+001         8.2137537413730954E-001         7.8924417603168451E-001         3.7078586822228825E+000         1.2921421657520660E+000         1.7394260480597179E+000         2.3703647560314343E+000        -2.2000000000000002E+000           -2.298792           -0.149832           -0.212670           -0.938832           -1.393997           -1.845088           -2.451273           -2.931725           -2.996640           -1.215667           -0.755555           -0.820372           -0.095521           -0.844591           -1.154203           -0.741595           -1.736508           -1.160376           -0.744472           -0.717837           -1.738208           -1.731374           -1.154933           -0.743596           -1.745329           -3.038240           -1.941108            4.000000
  768         1.0079181246047623E+001         8.2137831197145639E-001         7.8921302291635420E-001         3.7061023569646769E+000         1.3012935958969387E+000         1.7211053796467433E+000         2.3816423152883566E+000        -2.2000000000000002E+000           -2.298783           -0.154604           -0.226300           -0.961734           -1.420817           -1.875629           -2.487021           -2.971581           -3.037418           -1.241612           -0.776480           -0.842293           -0.106687           -0.866480           -1.179801           -0.762301           -1.766325           -1.185983           -0.765342           -0.738297           -1.768046           -1.761365           -1.180501           -0.764449           -1.775219           -3.079174           -1.972417            4.000000
  769         1.0079181246047623E+001         8.2138119326322778E-001         7.8918109148964866E-001         3.7044042575963201E+000         1.3104759765593181E+000         1.7027223411216394E+000         2.3932146791396889E+000        -2.2000000000000002E+000           -2.298773           -0.160365           -0.240987           -0.985414           -1.448319           -1.906718           -2.523217           -3.011811           -3.078514           -1.268267           -0.798218           -0.865041           -0.118967           -0.889175           -1.206130           -0.783863           -1.796746           -1.212320           -0.787067           -0.759629           -1.798486           -1.791951           -1.206801           -0.786157           -1.805708           -3.120416           -2.004225            4.000000
  770         1.0079181246047623E+001         8.2138399880430435E-001         7.8914837796801962E-001         3.7027614377954992E+000         1.3196815974972123E+000         1.6842923710687838E+000         2.4050546418121916E+000        -2.2000000000000002E+000           -2.298763           -0.167030           -0.256636           -1.009795           -1.476438           -1.938298           -2.559808           -3.052366           -3.119884           -1.295560           -0.820690           -0.888538           -0.132263           -0.912598           -1.233119           -0.806203           -1.827710           -1.239313           -0.809567           -0.781752           -1.829468           -1.823069           -1.233761           -0.808641           -1.836735           -3.161922           -2.036475            4.000000
  771         1.0079181246047623E+001         8.2138671923885831E-001         7.8911492010933182E-001         3.7011786593643832E+000         1.3289023942227782E+000         1.6658316327202489E+000         2.4171651215388579E+000        -2.2000000000000002E+000           -2.298752           -0.174690           -0.273301           -1.034907           -1.505194           -1.970379           -2.596784           -3.093223           -3.161504           -1.323513           -0.843933           -0.912815           -0.146631           -0.936782           -1.260788           -0.829357           -1.859228           -1.266986           -0.832876           -0.804701           -1.861004           -1.854732           -1.261402           -0.831935           -1.868312           -3.203668           -2.069176            4.000000
  772         1.0079181246047623E+001         8.2138936019819631E-001         7.8908064464841443E-001         3.6996587333433193E+000         1.3381194320020837E+000         1.6473779489132117E+000         2.4295194930132133E+000        -2.2000000000000002E+000           -2.298739           -0.183346           -0.290941           -1.060701           -1.534533           -2.002914           -2.634070           -3.134294           -3.203296           -1.352069           -0.867900           -0.937822           -0.162037           -0.961677           -1.289081           -0.853274           -1.891241           -1.295280           -0.856946           -0.828420           -1.893032           -1.886877           -1.289667           -0.855991           -1.900378           -3.245567           -2.102269            4.000000
  773         1.0079181246047623E+001         8.2139194515828728E-001         7.8904534931205161E-001         3.6982012363694037E+000         1.3473200923343565E+000         1.6289564143402493E+000         2.4420908257821017E+000        -2.2000000000000002E+000           -2.298727           -0.192954           -0.309547           -1.087114           -1.564392           -2.035858           -2.671604           -3.175514           -3.245189           -1.381166           -0.892532           -0.963497           -0.178328           -0.987222           -1.317934           -0.877895           -1.923687           -1.324134           -0.881714           -0.852849           -1.925492           -1.919445           -1.318493           -0.880745           -1.932872           -3.287557           -2.135697            4.000000
  774         1.0079181246047623E+001         8.2139451071724756E-001         7.8900868673774771E-001         3.6968126238081753E+000         1.3564757780612469E+000         1.6106239747542599E+000         2.4548477469909655E+000        -2.2000000000000002E+000           -2.298714           -0.203560           -0.329115           -1.114101           -1.594711           -2.069114           -2.709286           -3.216761           -3.287060           -1.410745           -0.917792           -0.989793           -0.195547           -1.013375           -1.347289           -0.903177           -1.956493           -1.353487           -0.907140           -0.877951           -1.958310           -1.952362           -1.347822           -0.906158           -1.965722           -3.329523           -2.169393            4.000000
  775         1.0079181246047623E+001         8.2139710385635434E-001         7.8897012469397909E-001         3.6954877471128502E+000         1.3655747728978835E+000         1.5924036781872632E+000         2.4677462298829402E+000        -2.2000000000000002E+000           -2.298702           -0.215023           -0.349432           -1.141544           -1.625382           -2.102587           -2.747030           -3.257958           -3.328835           -1.440696           -0.943560           -1.016592           -0.213585           -1.040015           -1.377034           -0.928999           -1.989559           -1.383230           -0.933099           -0.903602           -1.991388           -1.985529           -1.377542           -0.932106           -1.998828           -3.371393           -2.203295            4.000000
  776         1.0079181246047623E+001         8.2139977987033785E-001         7.8892894137941449E-001         3.6942093727530434E+000         1.3746216419797408E+000         1.5742858675128106E+000         2.4807264706074279E+000        -2.2000000000000002E+000           -2.298689           -0.226990           -0.370209           -1.169242           -1.656237           -2.136148           -2.784758           -3.299064           -3.370486           -1.470846           -0.969624           -1.043700           -0.232125           -1.066931           -1.406992           -0.955137           -2.022751           -1.413184           -0.959371           -0.929574           -2.024591           -2.018811           -1.407474           -0.958367           -2.032056           -3.413132           -2.237247            4.000000
  777         1.0079181246047623E+001         8.2140259542586946E-001         7.8888415683870861E-001         3.6929949698592361E+000         1.3835737355037767E+000         1.5563551477167890E+000         2.4937730460802703E+000        -2.2000000000000002E+000           -2.298676           -0.239702           -0.391569           -1.197230           -1.687271           -2.169756           -2.822366           -3.339926           -3.411850           -1.501196           -0.996044           -1.071141           -0.251323           -1.094168           -1.437166           -0.981646           -2.056030           -1.443354           -0.986009           -0.955925           -2.057878           -2.052171           -1.437625           -0.984994           -2.065366           -3.454577           -2.271204            4.000000
  778         1.0079181246047623E+001         8.2140552317244109E-001         7.8883581347849452E-001         3.6918215029983790E+000         1.3924567602795306E+000         1.5385601287021502E+000         2.5068452281883489E+000        -2.2000000000000002E+000           -2.298662           -0.252753           -0.413214           -1.225329           -1.718355           -2.203333           -2.859847           -3.380592           -3.452991           -1.531609           -1.022604           -1.098724           -0.270845           -1.121535           -1.467415           -1.008319           -2.089309           -1.473598           -1.012807           -0.982447           -2.091166           -2.085524           -1.467851           -1.011783           -2.098674           -3.495794           -2.305096            4.000000
  779         1.0079181246047623E+001         8.2140845807376284E-001         7.8878504462080290E-001         3.6906770742871950E+000         1.4012990468760802E+000         1.5208449801338408E+000         2.5199520865367111E+000        -2.2000000000000002E+000           -2.298649           -0.266006           -0.435061           -1.253520           -1.749497           -2.236913           -2.897269           -3.421158           -3.494012           -1.562087           -1.049273           -1.126424           -0.290589           -1.149005           -1.497739           -1.035125           -2.122620           -1.503916           -1.039736           -1.009105           -2.124484           -2.118900           -1.498153           -1.038702           -2.132010           -3.536888           -2.338963            4.000000
  780         1.0079181246047623E+001         8.2141132914286374E-001         7.8873280490372000E-001         3.6895588225402074E+000         1.4101151359289341E+000         1.5031813075757476E+000         2.5331112576544679E+000        -2.2000000000000002E+000           -2.298636           -0.279462           -0.457119           -1.281841           -1.780742           -2.270548           -2.934694           -3.461691           -3.534981           -1.592673           -1.076084           -1.154276           -0.310568           -1.176613           -1.528181           -1.062096           -2.156012           -1.534351           -1.066826           -1.035932           -2.157883           -2.152351           -1.528572           -1.065784           -2.165425           -3.577927           -2.372857            4.000000
  781         1.0079181246047623E+001         8.2141412458786123E-001         7.8867933569389070E-001         3.6884492499765518E+000         1.4189279074356791E+000         1.4855235096503252E+000         2.5462985104133358E+000        -2.2000000000000002E+000           -2.298622           -0.292000           -0.479032           -1.310230           -1.812080           -2.304346           -2.972208           -3.502130           -3.575864           -1.623373           -1.102935           -1.182211           -0.330412           -1.204272           -1.558740           -1.089140           -2.189576           -1.564904           -1.093992           -1.062801           -2.191453           -2.185968           -1.559109           -1.092937           -2.199012           -3.618879           -2.406885            4.000000
  782         1.0079181246047623E+001         8.2141685445507595E-001         7.8862447639649058E-001         3.6873633471611420E+000         1.4277127833298615E+000         1.4679206249768129E+000         2.5595246509400655E+000        -2.2000000000000002E+000           -2.298609           -0.304401           -0.500983           -1.338694           -1.843510           -2.338216           -3.009723           -3.542477           -3.616661           -1.654157           -1.129849           -1.210229           -0.350270           -1.232002           -1.589387           -1.116279           -2.223233           -1.595546           -1.121261           -1.089772           -2.225115           -2.219672           -1.589734           -1.120197           -2.232689           -3.659744           -2.440959            4.000000
  783         1.0079181246047623E+001         8.2141951161665960E-001         7.8856841706440151E-001         3.6862944715671997E+000         1.4364788376827435E+000         1.4503546307047119E+000         2.5727812572700541E+000        -2.2000000000000002E+000           -2.298595           -0.316713           -0.522896           -1.367172           -1.874985           -2.372109           -3.047227           -3.582782           -3.657421           -1.684970           -1.156758           -1.238267           -0.370067           -1.259737           -1.620066           -1.143440           -2.256935           -1.626219           -1.148549           -1.116795           -2.258822           -2.253414           -1.620391           -1.147476           -2.266411           -3.700572           -2.475032            4.000000
  784         1.0079181246047623E+001         8.2142208909750547E-001         7.8851132728973128E-001         3.6852355958163532E+000         1.4452356595625209E+000         1.4328064487753172E+000         2.5860593980262254E+000        -2.2000000000000002E+000           -2.298581           -0.328806           -0.544684           -1.395609           -1.906471           -2.406006           -3.084723           -3.623067           -3.698169           -1.715772           -1.183603           -1.266270           -0.389704           -1.287423           -1.650736           -1.170562           -2.290663           -1.656883           -1.175797           -1.143779           -2.292553           -2.287174           -1.651040           -1.174717           -2.300155           -3.741389           -2.509084            4.000000
  785         1.0079181246047623E+001         8.2142458509241123E-001         7.8845329064198766E-001         3.6841875876506522E+000         1.4539821647144500E+000         1.4152782835347679E+000         2.5993603756672821E+000        -2.2000000000000002E+000           -2.298566           -0.340709           -0.566370           -1.424020           -1.937976           -2.439910           -3.122212           -3.663326           -3.738900           -1.746573           -1.210398           -1.294252           -0.409207           -1.315073           -1.681409           -1.197663           -2.324419           -1.687550           -1.203021           -1.170739           -2.326312           -2.320956           -1.681691           -1.201932           -2.333925           -3.782188           -2.543119            4.000000
  786         1.0079181246047623E+001         8.2142699169023625E-001         7.8839450498459118E-001         3.6831498331336610E+000         1.4627197943474477E+000         1.3977673830966912E+000         2.6126846168653088E+000        -2.2000000000000002E+000           -2.298551           -0.352409           -0.587947           -1.452399           -1.969499           -2.473821           -3.159697           -3.703568           -3.779623           -1.777371           -1.237140           -1.322210           -0.428568           -1.342682           -1.712081           -1.224737           -2.358204           -1.718217           -1.230216           -1.197671           -2.360100           -2.354761           -1.712343           -1.229120           -2.367723           -3.822978           -2.577137            4.000000
  787         1.0079181246047623E+001         8.2142930304615769E-001         7.8833513507870057E-001         3.6821105590990282E+000         1.4714657877071136E+000         1.3802393632237593E+000         2.6260195074461143E+000        -2.2000000000000002E+000           -2.298536           -0.363674           -0.609266           -1.480664           -2.000986           -2.507710           -3.197190           -3.743836           -3.820384           -1.808106           -1.263728           -1.350056           -0.447617           -1.370160           -1.742694           -1.251689           -2.391989           -1.748823           -1.257288           -1.224479           -2.393888           -2.388560           -1.742935           -1.256186           -2.401518           -3.863809           -2.611110            4.000000
  788         1.0079181246047623E+001         8.2143151281856119E-001         7.8827528425093574E-001         3.6810901914241585E+000         1.4801925661059960E+000         1.3627494404643863E+000         2.6393915935443992E+000        -2.2000000000000002E+000           -2.298520           -0.374928           -0.630615           -1.508979           -2.032547           -2.541641           -3.234684           -3.784067           -3.861111           -1.838898           -1.290356           -1.377963           -0.466678           -1.397685           -1.773368           -1.278706           -2.425840           -1.779491           -1.284421           -1.251353           -2.427739           -2.422417           -1.773589           -1.283314           -2.435376           -3.904604           -2.645099            4.000000
